time_bin,hour,total_jobs,flex1_jobs,flex2_jobs,flex3_jobs,power_mw,flexible_mw
1793,448.25,6981,111,4760,2109,1.29753,0.5836920857538419
1794,448.5,6795,18,6423,352,1.27335,0.4633955068694108
1795,448.75,7152,27,6606,518,1.31976,0.4968106641803726
1796,449.0,6645,31,6016,596,1.25385,0.46866894331345027
1797,449.25,6271,55,5169,1046,1.20523,0.47207176699284215
1798,449.5,6635,33,5968,632,1.25255,0.47024425204939524
1799,449.75,6694,53,5615,1024,1.26022,0.49818442688791903
1800,450.0,7129,98,5155,1874,1.31677,0.5788205330508259
1801,450.25,6929,0,6916,11,1.29077,0.45109038964404596
1802,450.5,6813,7,6665,139,1.27569,0.45145181644221893
1803,450.75,7939,9,7740,188,1.42207,0.5276462536690331
1804,451.0,7543,36,6804,701,1.37059,0.5335142898982769
1805,451.25,7618,31,6989,597,1.38034,0.5319354283365214
1806,451.5,6862,44,5978,839,1.28206,0.4977014536946313
1807,451.75,5446,40,4633,771,1.09798,0.4015054741029073
1808,452.0,5736,20,5316,398,1.13568,0.39740715211498995
1809,452.25,5129,41,4294,792,1.05677,0.38219358632474115
1810,452.5,5655,77,4105,1472,1.12515,0.4582279312865765
1811,452.75,5217,28,4648,540,1.06821,0.37236250550127487
1812,453.0,5745,71,4308,1365,1.13685,0.45748402052315523
1813,453.25,4929,43,4054,830,1.03077,0.37154704220788565
1814,453.5,5442,4,5351,85,1.09746,0.3590046280350108
1815,453.75,5619,75,4115,1428,1.12047,0.4531986364006368
1816,454.0,4891,29,4295,565,1.02583,0.35272651161977947
1817,454.25,4896,5,4786,104,1.02648,0.32465864637870956
1818,454.5,4830,8,4662,158,1.0179,0.3237335355857129
1819,454.75,4933,5,4819,107,1.03129,0.3272626026337675
1820,455.0,5206,47,4248,909,1.06678,0.39441034455200535
1821,455.25,4858,31,4228,598,1.02154,0.3526086766293251
1822,455.5,4676,1,4636,37,0.9978799999999999,0.3062527159341753
1823,455.75,4397,11,4157,227,0.96161,0.2998162137640421
1824,456.0,4480,17,4132,329,0.9724,0.3115162824839731
1825,456.25,4506,119,2117,2269,0.97578,0.43264229277882604
1826,456.5,4178,38,3407,731,0.93314,0.31663156171312906
1827,456.75,3779,23,3306,448,0.8812699999999999,0.27326303199121327
1828,457.0,4265,14,3974,276,0.9444500000000001,0.2942305005163159
1829,457.25,4348,24,3854,468,0.9552399999999999,0.31148625845632744
1830,457.5,4015,36,3287,691,0.9119500000000001,0.30353726334633985
1831,457.75,4136,10,3932,192,0.92768,0.28071585185881703
1832,458.0,4530,11,4306,212,0.9789,0.30751455022110596
1833,458.25,3710,27,3152,529,0.8722999999999999,0.2737372451824258
1834,458.5,4547,17,4189,339,0.98111,0.3164425275869792
1835,458.75,4205,5,4094,104,0.93665,0.27977206951862027
1836,459.0,4017,2,3976,38,0.91221,0.2634820340572694
1837,459.25,4099,17,3743,337,0.9228700000000001,0.28722738860226843
1838,459.5,4210,28,3646,535,0.9372999999999999,0.30660908212197524
1839,459.75,4170,1,4135,32,0.9321,0.2730467292469106
1840,460.0,5131,50,4125,955,1.05703,0.3923425093708636
1841,460.25,4816,48,3854,913,1.01608,0.3693168977005715
1842,460.5,5060,53,3992,1014,1.0477999999999998,0.39135130746374586
1843,460.75,4982,1,4942,37,1.0376599999999998,0.32615141888606486
1844,461.0,4907,6,4768,131,1.0279099999999999,0.3270518051043003
1845,461.25,4988,4,4905,78,1.0384399999999998,0.32904826118807207
1846,461.5,4924,23,4444,455,1.0301200000000001,0.34808195599735947
1847,461.75,5026,44,4127,853,1.04338,0.37923502384362506
1848,462.0,4777,38,4015,723,1.0110100000000002,0.3550764170953696
1849,462.25,5603,12,5358,232,1.11839,0.3785091127861559
1850,462.5,6353,18,5983,351,1.21589,0.4345626173804392
1851,462.75,6657,9,6459,187,1.25541,0.4442425308630504
1852,463.0,7655,11,7422,220,1.38515,0.5111685138295993
1853,463.25,7167,5,7059,102,1.32171,0.4721608440820919
1854,463.5,5712,3,5649,59,1.13256,0.37493237231271254
1855,463.75,5921,3,5848,68,1.15973,0.38908956189231975
1856,464.0,5337,60,4122,1153,1.08381,0.4179642485358015
1857,464.25,5448,16,5119,312,1.0982399999999997,0.37334534038481204
1858,464.5,5797,6,5674,116,1.14361,0.38399766768275023
1859,464.75,5720,40,4902,776,1.1336,0.4196244173428963
1860,465.0,6026,25,5515,484,1.1733799999999999,0.42152626040476776
1861,465.25,6247,49,5261,936,1.20211,0.4637258030755717
1862,465.5,6568,9,6386,172,1.24384,0.4375548570554264
1863,465.75,6441,1,6417,21,1.22733,0.420015940700774
1864,466.0,5940,34,5253,651,1.1622,0.4262330099310285
1865,466.25,6163,37,5421,704,1.19119,0.4439802939853502
1866,466.5,6114,16,5789,308,1.18482,0.41637960349623526
1867,466.75,6031,38,5255,736,1.17403,0.43736092503847185
1868,467.0,5985,37,5229,718,1.16805,0.4332452815914809
1869,467.25,6876,125,4373,2377,1.28388,0.5933134501949563
1870,467.5,6392,2,6336,52,1.22096,0.41870515409637227
1871,467.75,6330,30,5715,583,1.2129,0.44739164833196615
1872,468.0,6545,4,6463,77,1.24085,0.4301737619063636
1873,468.25,6557,52,5502,1001,1.24241,0.48788650404483125
1874,468.5,6725,9,6541,174,1.26425,0.4478862413505319
1875,468.75,6153,11,5914,226,1.18989,0.4138886003802178
1876,469.0,6479,61,5246,1171,1.23227,0.49324453654312994
1877,469.25,6062,34,5370,656,1.17806,0.43446886694725756
1878,469.5,6251,33,5587,629,1.2026299999999999,0.44510231201236156
1879,469.75,6293,58,5120,1113,1.20809,0.4776213642553302
1880,470.0,6285,106,4156,2021,1.20705,0.5330282420107967
1881,470.25,6230,6,6108,115,1.1999,0.4120524076091514
1882,470.5,6392,42,5550,799,1.22096,0.46469915203042683
1883,470.75,5923,19,5539,364,1.1599899999999999,0.4074214851788513
1884,471.0,6103,116,3763,2222,1.18339,0.5335469081536146
1885,471.25,5763,43,4899,820,1.13919,0.42512904151152386
1886,471.5,6806,58,5632,1114,1.27478,0.5110122922944446
1887,471.75,5592,15,5284,292,1.11696,0.3814898148617388
1888,472.0,5589,0,5582,6,1.11657,0.3636650381169724
1889,472.25,5995,7,5843,143,1.16935,0.39852926580887255
1890,472.5,5530,0,5511,17,1.1089,0.36051488543735605
1891,472.75,5850,41,5025,783,1.1505,0.42847048156395495
1892,473.0,5556,1,5529,25,1.11228,0.36271171124135887
1893,473.25,5313,89,3513,1709,1.08069,0.4506080602649407
1894,473.5,5130,33,4467,629,1.0569,0.3722190264586788
1895,473.75,5041,13,4770,256,1.04533,0.3434719543697575
1896,474.0,5082,14,4785,281,1.05066,0.34765483605703157
1897,474.25,5069,1,5034,33,1.04897,0.3315234740476315
1898,474.5,4793,9,4605,178,1.01309,0.3225072292888707
1899,474.75,4933,8,4763,161,1.03129,0.33058708645272034
1900,475.0,4561,29,3966,564,0.98293,0.33124018343212325
1901,475.25,5041,2,4993,44,1.04533,0.33043352754397715
1902,475.5,5024,5,4910,107,1.04312,0.33317913712567765
1903,475.75,4457,24,3960,471,0.9694099999999999,0.31873914298317
1904,476.0,4371,73,2908,1389,0.9582300000000001,0.36966957874238127
1905,476.25,4586,6,4455,124,0.98618,0.30573504430861037
1906,476.5,4849,30,4243,575,1.0203700000000002,0.35059781477409674
1907,476.75,4854,6,4721,126,1.0210199999999998,0.32329014328942074
1908,477.0,3930,4,3848,77,0.9009,0.26021930668710885
1909,477.25,4599,19,4209,370,0.9878700000000001,0.32173917336158536
1910,477.5,4229,11,3989,227,0.9397699999999999,0.2888792074027487
1911,477.75,4189,5,4084,99,0.93457,0.278388183553682
1912,478.0,6099,37,5340,720,1.1828700000000003,0.4408003887641817
1913,478.25,5766,23,5301,441,1.13958,0.401953247050255
1914,478.5,7773,40,6962,770,1.40049,0.5526698035891671
1915,478.75,7843,110,5623,2108,1.40959,0.6396348756322209
1916,479.0,7832,81,6204,1545,1.40816,0.6042598912506051
1917,479.25,6822,3,6746,71,1.27686,0.447856496264585
1918,479.5,7294,5,7177,110,1.33822,0.48093436785274374
1919,479.75,4987,40,4172,773,1.03831,0.3718003534181649
1920,480.0,5335,30,4720,583,1.08355,0.38269428866175237
1921,480.25,3283,0,3282,0,0.81679,0.21342106129241123
1922,480.5,4145,5,4043,96,0.92885,0.275387237481333
1923,480.75,4088,3,4023,61,0.9214399999999999,0.26950013749882984
1924,481.0,3911,18,3545,347,0.89843,0.2756167474970012
1925,481.25,3826,23,3356,446,0.8873799999999998,0.27615515409357033
1926,481.5,4185,19,3788,376,0.9340499999999999,0.2952285138303187
1927,481.75,3820,13,3541,264,0.8866,0.26458466671931824
1928,482.0,3836,1,3806,27,0.88868,0.2510410303246525
1929,482.25,3841,11,3616,212,0.88933,0.2627762817531193
1930,482.5,4186,23,3718,443,0.93418,0.2994282873046235
1931,482.75,4123,6,3991,124,0.9259899999999999,0.27567966545327455
1932,483.0,4236,15,3935,285,0.94068,0.29293177463797343
1933,483.25,4565,0,4562,2,0.9834500000000002,0.2968798785829719
1934,483.5,4758,14,4471,272,1.00854,0.32602950457014834
1935,483.75,4968,4,4883,80,1.03584,0.3278586622067936
1936,484.0,4618,14,4334,269,0.9903400000000001,0.3167560980328783
1937,484.25,4773,79,3177,1515,1.0104899999999999,0.40358094975934494
1938,484.5,4797,15,4478,302,1.01361,0.3304086374025509
1939,484.75,4312,0,4292,18,0.9505600000000001,0.28144630725879677
1940,485.0,4778,32,4127,617,1.01114,0.3486209808744708
1941,485.25,4856,39,4070,746,1.02128,0.36161348804762
1942,485.5,4890,26,4359,504,1.0257,0.3489037625070582
1943,485.75,5109,0,5101,6,1.05417,0.3325114702577303
1944,486.0,5134,27,4582,524,1.05742,0.36599337503413354
1945,486.25,4982,35,4275,671,1.0376599999999998,0.36517665675841315
1946,486.5,5311,35,4599,676,1.08043,0.3868554352436477
1947,486.75,5242,27,4692,522,1.07146,0.37288233495690964
1948,487.0,4724,14,4438,271,1.0041200000000001,0.3237488576284139
1949,487.25,5166,6,5044,115,1.06158,0.342926893368822
1950,487.5,5685,19,5301,364,1.12905,0.39194726417703907
1951,487.75,6058,111,3827,2119,1.17754,0.5242704321572421
1952,488.0,6074,2,6022,49,1.1796200000000003,0.39784155279526234
1953,488.25,6608,80,4988,1538,1.24904,0.5242831480604772
1954,488.5,7062,9,6875,176,1.30806,0.4699200079446258
1955,488.75,7257,7,7106,142,1.33341,0.48049313984829667
1956,489.0,6925,35,6210,679,1.29025,0.49194378244290093
1957,489.25,5897,24,5407,465,1.15661,0.41194885020345806
1958,489.5,6517,100,4497,1918,1.23721,0.5417683971351357
1959,489.75,6436,85,4730,1620,1.22668,0.5181378364012208
1960,490.0,6496,7,6343,144,1.23448,0.4311448224680408
1961,490.25,6135,134,3445,2554,1.18755,0.5561043164777159
1962,490.5,6642,20,6230,390,1.25346,0.4557783304201151
1963,490.75,5752,29,5167,555,1.1377600000000003,0.4080927506511176
1964,491.0,6698,77,5147,1472,1.26074,0.5260722349921221
1965,491.25,6356,22,5914,419,1.21628,0.43896915564340083
1966,491.5,6428,126,3890,2410,1.22564,0.5662634635027587
1967,491.75,6113,33,5445,633,1.18469,0.43637527644221746
1968,492.0,5855,30,5251,573,1.15115,0.41589627564899084
1969,492.25,6429,15,6119,294,1.22577,0.4360114362093812
1970,492.5,6555,11,6327,216,1.24215,0.4394057786107403
1971,492.75,6587,83,4910,1592,1.24631,0.526203739406651
1972,493.0,6537,2,6487,46,1.23981,0.42778557364430425
1973,493.25,6446,2,6393,50,1.22798,0.42208193039287845
1974,493.5,6031,59,4836,1135,1.17403,0.4619172929827553
1975,493.75,6506,22,6065,418,1.23578,0.4486642710566545
1976,494.0,5928,34,5229,663,1.16064,0.42620666676785063
1977,494.25,6529,20,6114,393,1.23877,0.44864160556608723
1978,494.5,6126,8,5954,162,1.1863799999999998,0.40820995336480187
1979,494.75,6086,49,5101,934,1.18118,0.45316269925693536
1980,495.0,6308,57,5153,1096,1.21004,0.4775653684879642
1981,495.25,6291,73,4814,1402,1.20783,0.49528447900387745
1982,495.5,6161,49,5179,932,1.19093,0.4578873694391275
1983,495.75,5620,29,5032,558,1.1206,0.3996966252433993
1984,496.0,6028,6,5899,122,1.17364,0.399345402452893
1985,496.25,5486,80,3871,1533,1.10318,0.45104824442110897
1986,496.5,5895,19,5505,370,1.15635,0.4059801267271867
1987,496.75,5158,29,4570,558,1.06054,0.3696667885869424
1988,497.0,5482,14,5198,269,1.10266,0.3729272503420751
1989,497.25,5187,5,5078,103,1.06431,0.3435130774304712
1990,497.5,5617,19,5234,363,1.12021,0.38746015605634515
1991,497.75,5613,11,5392,209,1.11969,0.377724008971936
1992,498.0,5259,17,4904,336,1.07367,0.3625512112665855
1993,498.25,5171,28,4596,545,1.06223,0.3696956288627567
1994,498.5,5254,12,4999,242,1.07302,0.35642170984615146
1995,498.75,5302,67,3946,1287,1.0792600000000003,0.42392084180688494
1996,499.0,4900,32,4246,621,1.027,0.3567435507195811
1997,499.25,4664,15,4351,296,0.99632,0.32143493264301776
1998,499.5,4934,19,4548,366,1.03142,0.3432549173731271
1999,499.75,4111,23,3650,437,0.92443,0.2941780171900732
2000,500.0,4872,11,4637,222,1.02336,0.3304063172621993
2001,500.25,4320,9,4129,180,0.9516,0.2919216629653627
2002,500.5,6357,20,5945,390,1.21641,0.43726381522943364
2003,500.75,6643,7,6488,147,1.25359,0.44085531878296885
2004,501.0,6187,6,6052,127,1.19431,0.410034174605716
2005,501.25,6452,13,6189,249,1.22876,0.4347514084711147
2006,501.5,6549,46,5626,876,1.24137,0.47966641309439106
2007,501.75,6195,13,5928,253,1.19535,0.4182588008576548
2008,502.0,4254,3,4187,63,0.9430199999999999,0.2804152750120977
2009,502.25,4087,40,3281,765,0.9213100000000001,0.31276423810545445
2010,502.5,4126,19,3735,371,0.9263799999999999,0.2910474394848142
2011,502.75,3728,9,3530,187,0.87464,0.2538445986544147
2012,503.0,3952,18,3580,352,0.9037600000000001,0.2786123150494019
2013,503.25,3636,50,2620,964,0.86268,0.29573993975532936
2014,503.5,3740,16,3403,319,0.8762000000000001,0.26275605021927334
2015,503.75,3401,17,3047,335,0.8321299999999999,0.24172112405548976
2016,504.0,5079,27,4534,516,1.05027,0.36196090995673397
2017,504.25,5510,0,5493,16,1.1063,0.3591416555131944
2018,504.5,4876,18,4504,352,1.02388,0.33864599496197867
2019,504.75,5318,18,4940,358,1.08134,0.36772593270647375
2020,505.0,5388,2,5345,39,1.09044,0.3526770201063422
2021,505.25,4719,19,4330,369,1.00347,0.3294734424561058
2022,505.5,4819,17,4474,327,1.01647,0.333414050545488
2023,505.75,5451,41,4618,790,1.0986299999999998,0.4030198696013502
2024,506.0,5173,47,4229,895,1.0624899999999997,0.39141060195403965
2025,506.25,4865,2,4815,46,1.02245,0.31910795183000407
2026,506.5,5118,22,4671,424,1.05534,0.3587808068977916
2027,506.75,5498,115,3190,2192,1.1047399999999998,0.4923749114273885
2028,507.0,5201,3,5136,60,1.0661299999999998,0.3418174410687365
2029,507.25,6287,13,6026,247,1.20731,0.42390874174417376
2030,507.5,7099,57,5942,1099,1.31287,0.5291127630223692
2031,507.75,7203,102,5155,1944,1.32639,0.5879499532843558
2032,508.0,7361,11,7122,226,1.34693,0.49242339442065636
2033,508.25,7823,31,7202,589,1.40699,0.54481220358253
2034,508.5,5942,16,5602,322,1.16246,0.40611721347113516
2035,508.75,6090,1,6056,31,1.1817,0.3978116195909107
2036,509.0,6428,55,5311,1060,1.22564,0.4831313912258336
2037,509.25,6210,11,5979,218,1.1973,0.41711018065402733
2038,509.5,6945,9,6761,174,1.29285,0.4621447419382496
2039,509.75,6022,20,5620,381,1.17286,0.4149201444567203
2040,510.0,6219,4,6132,82,1.19847,0.4093190743776503
2041,510.25,6782,9,6596,176,1.27166,0.45169551938908015
2042,510.5,7072,10,6855,205,1.30936,0.47231960199130607
2043,510.75,6732,23,6267,441,1.26516,0.46477287566571035
2044,511.0,6585,16,6252,316,1.24605,0.44750519240448744
2045,511.25,7510,12,7254,243,1.3663,0.5031206851758339
2046,511.5,6836,3,6761,70,1.27868,0.44869410361752454
2047,511.75,7265,5,7155,104,1.33445,0.47864823819686925
2048,512.0,7644,4,7558,80,1.38372,0.5018370993669851
2049,512.25,7200,2,7156,41,1.326,0.47055418055058174
2050,512.5,7226,47,6275,902,1.32938,0.5252878216818855
2051,512.75,7322,14,7029,278,1.34186,0.49306725519173544
2052,513.0,7831,3,7757,69,1.40803,0.5133083748256082
2053,513.25,7945,28,7381,535,1.42285,0.5493973531051969
2054,513.5,7700,32,7051,616,1.391,0.5384527759659092
2055,513.75,8312,25,7798,487,1.47056,0.5703146158275801
2056,514.0,7808,11,7584,211,1.40504,0.5205722891966589
2057,514.25,8233,31,7593,607,1.46029,0.5725712098480975
2058,514.5,7756,6,7623,125,1.39828,0.5118842642561917
2059,514.75,8620,134,5936,2549,1.5106,0.7172663858133332
2060,515.0,8419,80,6803,1534,1.48447,0.6417203418144516
2061,515.25,7932,31,7306,594,1.42116,0.5521920039475876
2062,515.5,8417,51,7395,970,1.48421,0.6068626402918263
2063,515.75,8411,39,7628,743,1.48343,0.5924849151464275
2064,516.0,8465,4,8380,80,1.49045,0.5551545417842646
2065,516.25,7252,18,6882,350,1.33276,0.49298713726875093
2066,516.5,8202,12,7948,241,1.45626,0.547976616029189
2067,516.75,8133,46,7202,883,1.44729,0.5830662513778561
2068,517.0,8090,132,5439,2517,1.4417,0.6808981183088525
2069,517.25,7985,15,7667,301,1.42805,0.5375830532740371
2070,517.5,7960,4,7863,91,1.4248,0.52301893103779
2071,517.75,8230,2,8174,53,1.4599,0.5382210469394023
2072,518.0,7960,3,7893,63,1.4248,0.5212982094847314
2073,518.25,7812,83,6139,1589,1.40556,0.6056415794486831
2074,518.5,8031,24,7539,466,1.43403,0.5507437179472299
2075,518.75,7753,58,6576,1117,1.39789,0.5727665304676078
2076,519.0,7714,26,7177,509,1.39282,0.5327892979151349
2077,519.25,8049,18,7688,342,1.43637,0.5442762160542658
2078,519.5,7282,61,6047,1172,1.33666,0.5455391013583679
2079,519.75,6878,9,6694,174,1.28414,0.45779478143184327
2080,520.0,7271,4,7173,92,1.33523,0.47830119308062186
2081,520.25,7227,13,6952,260,1.32951,0.4858037686742827
2082,520.5,7290,38,6527,724,1.3377,0.518460845594368
2083,520.75,7014,13,6748,252,1.30182,0.4714532536308912
2084,521.0,7783,27,7236,519,1.40179,0.5378934690136582
2085,521.25,8212,8,8033,169,1.45756,0.5442266240578728
2086,521.5,7605,12,7353,239,1.37865,0.5090537346381534
2087,521.75,7560,2,7511,46,1.3728,0.4942511642719747
2088,522.0,7130,50,6129,950,1.3169,0.5219701010503185
2089,522.25,5986,30,5369,586,1.16818,0.4251836675328671
2090,522.5,5614,7,5471,135,1.11982,0.37323126108938115
2091,522.75,6051,85,4342,1622,1.1766299999999998,0.49325348872784214
2092,523.0,5337,0,5317,18,1.08381,0.34804099910262976
2093,523.25,6171,39,5373,757,1.19223,0.44774092421761497
2094,523.5,5811,0,5797,13,1.14543,0.37852111218054924
2095,523.75,5442,3,5362,75,1.09746,0.3583790962348002
2096,524.0,5789,15,5488,285,1.14257,0.39384246912491205
2097,524.25,5445,37,4696,710,1.09785,0.39770188160472786
2098,524.5,5722,95,3809,1816,1.13386,0.48378478721648305
2099,524.75,5723,1,5688,32,1.1339899999999998,0.3740138278368455
2100,525.0,5228,0,5212,14,1.06964,0.3407265708491836
2101,525.25,5301,14,5018,268,1.0791299999999997,0.361117995652413
2102,525.5,5374,2,5319,51,1.0886200000000001,0.35247382973555624
2103,525.75,4830,37,4082,709,1.0179,0.35765939671895436
2104,526.0,5265,41,4436,786,1.07445,0.39068475277474146
2105,526.25,4725,12,4471,241,1.00425,0.32196833559664145
2106,526.5,5283,24,4790,467,1.07679,0.3721963346054793
2107,526.75,4949,7,4791,149,1.0333700000000001,0.3308778245089739
2108,527.0,4620,15,4318,286,0.9906,0.3179128572124067
2109,527.25,4854,29,4260,564,1.0210199999999998,0.35025141783556984
2110,527.5,4851,46,3926,878,1.02063,0.36941246696029173
2111,527.75,5323,49,4342,931,1.0819899999999998,0.4033381393444927
2112,528.0,5051,7,4892,150,1.04663,0.3375951872915991
2113,528.25,4716,28,4139,547,1.00308,0.3402728057927846
2114,528.5,5507,35,4806,665,1.10591,0.3989318533766627
2115,528.75,5216,21,4777,416,1.06808,0.3647085711679945
2116,529.0,4950,5,4830,113,1.0335,0.3287553362683671
2117,529.25,4613,15,4298,298,0.9896899999999998,0.31825584741179225
2118,529.5,4986,11,4757,217,1.03818,0.3374539227254843
2119,529.75,5088,2,5028,56,1.05144,0.3341992546340371
2120,530.0,5311,57,4154,1098,1.08043,0.4128590920835919
2121,530.25,5434,27,4888,518,1.09642,0.3851380550231022
2122,530.5,5551,21,5125,404,1.1116299999999997,0.38572010208858587
2123,530.75,4888,74,3397,1415,1.02544,0.40491191346619876
2124,531.0,5501,6,5362,131,1.1051299999999997,0.3656497741615661
2125,531.25,5463,6,5340,115,1.10019,0.3622378222006812
2126,531.5,6390,181,2764,3444,1.2207,0.6274492550806493
2127,531.75,5686,35,4970,679,1.12918,0.41145009412498357
2128,532.0,5563,78,3986,1497,1.11319,0.4537920588716263
2129,532.25,5869,23,5396,449,1.15297,0.40915402029598225
2130,532.5,7867,57,6716,1092,1.41271,0.5786404482520086
2131,532.75,7365,11,7135,218,1.34745,0.492161950925605
2132,533.0,8178,103,6103,1971,1.45314,0.6529456034573192
2133,533.25,8058,7,7916,134,1.43754,0.5320656646498745
2134,533.5,8240,21,7801,416,1.4612,0.5612510027362945
2135,533.75,8084,4,8003,76,1.44092,0.5301419594711233
2136,534.0,6171,14,5886,270,1.19223,0.41778190986903696
2137,534.25,6861,65,5551,1243,1.28193,0.5225583177821905
2138,534.5,7028,72,5584,1371,1.30364,0.5412782470998915
2139,534.75,6918,38,6142,736,1.28934,0.49503715519761365
2140,535.0,6344,2,6285,55,1.21472,0.4157800675233763
2141,535.25,7127,42,6269,814,1.31651,0.5134046183238595
2142,535.5,6535,66,5206,1261,1.23955,0.5024865670864841
2143,535.75,6965,42,6114,807,1.29545,0.5024745146882102
2144,536.0,7509,44,6614,849,1.36617,0.5404030979032156
2145,536.25,7530,7,7383,139,1.3689,0.4980165874179832
2146,536.5,7550,34,6852,663,1.3715,0.5315804016941471
2147,536.75,7882,14,7589,278,1.41466,0.5294619707943871
2148,537.0,7728,89,5944,1693,1.39464,0.6066310379566655
2149,537.25,7022,15,6708,297,1.30286,0.47474875893843027
2150,537.5,7579,9,7383,186,1.37527,0.5040899954616535
2151,537.75,7734,63,6458,1212,1.39542,0.5773530365480368
2152,538.0,7751,37,6992,720,1.39763,0.5481968838546404
2153,538.25,7660,16,7321,321,1.3858,0.517675482188622
2154,538.5,7576,22,7118,434,1.37488,0.5192102050763242
2155,538.75,8640,118,6276,2245,1.5132,0.6998463503765766
2156,539.0,7832,30,7219,582,1.40816,0.5449229419603433
2157,539.25,8676,37,7928,710,1.51788,0.60767477003829
2158,539.5,7644,0,7634,9,1.38372,0.4974289574927847
2159,539.75,8193,89,6402,1700,1.45509,0.6372901755611066
2160,540.0,8068,44,7183,840,1.43884,0.576173591857313
2161,540.25,7720,41,6893,785,1.3936,0.5501701768339256
2162,540.5,7846,35,7134,676,1.40998,0.5516291128339219
2163,540.75,7966,42,7113,809,1.42558,0.5676351978111329
2164,541.0,7695,4,7609,80,1.39035,0.5051569003489002
2165,541.25,7843,7,7686,148,1.40959,0.5189458003466673
2166,541.5,7176,0,7156,18,1.32288,0.4675933781633062
2167,541.75,8058,6,7925,126,1.43754,0.5315474350281477
2168,542.0,8167,66,6846,1254,1.45171,0.6081236899826931
2169,542.25,7883,90,6080,1712,1.41479,0.6178182881953385
2170,542.5,8369,4,8277,86,1.47797,0.5493132553022327
2171,542.75,7832,46,6905,880,1.40816,0.5633015032571915
2172,543.0,7903,71,6482,1349,1.41739,0.5968231728015307
2173,543.25,7860,27,7315,517,1.4118,0.5427403158443842
2174,543.5,6587,9,6392,184,1.24631,0.4395468465773483
2175,543.75,7460,3,7389,66,1.3598,0.48900775052276363
2176,544.0,6835,87,5091,1656,1.27855,0.5462811314360427
2177,544.25,6809,31,6177,600,1.27517,0.4795356035825035
2178,544.5,6771,5,6653,111,1.27023,0.44696400563837185
2179,544.75,6888,34,6200,652,1.28544,0.48791035343780226
2180,545.0,7083,52,6025,1004,1.31079,0.5222572927218738
2181,545.25,6922,67,5563,1290,1.28986,0.5294199138985823
2182,545.5,6692,146,3770,2775,1.25996,0.6058856515234483
2183,545.75,6814,26,6287,500,1.27582,0.4737066916422375
2184,546.0,6735,11,6503,219,1.26555,0.451301895324854
2185,546.25,6534,69,5145,1318,1.23942,0.505913849601366
2186,546.5,5786,32,5132,620,1.14218,0.41430034938512333
2187,546.75,5985,15,5671,297,1.16805,0.4073537686552308
2188,547.0,6119,3,6052,63,1.18547,0.40165060592429846
2189,547.25,6237,18,5871,347,1.20081,0.42679539640833125
2190,547.5,5527,7,5385,134,1.1085100000000003,0.3675555216843432
2191,547.75,5833,24,5351,457,1.14829,0.40733059734326726
2192,548.0,5280,14,4983,281,1.0764,0.36056187560512865
2193,548.25,5974,66,4646,1261,1.1666200000000002,0.4659960968266134
2194,548.5,5659,45,4742,871,1.12567,0.42147308354333124
2195,548.75,5107,52,4062,992,1.05391,0.393056528989801
2196,549.0,5033,15,4728,289,1.04429,0.3449780370594665
2197,549.25,5488,16,5161,310,1.10344,0.3758357020275565
2198,549.5,5722,35,5013,672,1.13386,0.4133623169824691
2199,549.75,4923,44,4039,839,1.02999,0.37167247497175904
2200,550.0,5436,8,5257,169,1.09668,0.3637581335911708
2201,550.25,4992,19,4594,377,1.03896,0.34773363960971637
2202,550.5,5361,20,4946,393,1.08693,0.3726913683410148
2203,550.75,5284,10,5079,193,1.07692,0.3553948965462413
2204,551.0,5097,9,4900,187,1.05261,0.34282582375376963
2205,551.25,4478,60,3264,1153,0.97214,0.3620854621876934
2206,551.5,5217,50,4205,960,1.06821,0.3982566878391093
2207,551.75,5153,31,4531,590,1.05989,0.37128551990566133
2208,552.0,5123,9,4940,173,1.0559899999999998,0.3436653025771299
2209,552.25,5061,7,4910,142,1.04793,0.3377701587326141
2210,552.5,4749,1,4722,25,1.00737,0.3102634374686787
2211,552.75,5353,50,4341,961,1.08589,0.40712629016560975
2212,553.0,5320,44,4436,838,1.0816,0.39746118180594253
2213,553.25,4756,38,3995,722,1.00828,0.35364453104698274
2214,553.5,5508,7,5360,140,1.10604,0.366648172098245
2215,553.75,5194,3,5131,58,1.06522,0.34124236103355443
2216,554.0,5239,43,4377,818,1.07107,0.39094662752924253
2217,554.25,5199,94,3318,1786,1.0658700000000003,0.4479279873581768
2218,554.5,5286,60,4078,1147,1.07718,0.41423656020412913
2219,554.75,5783,1,5762,19,1.14179,0.3771127333220269
2220,555.0,5749,26,5215,507,1.1373700000000002,0.40492125707925886
2221,555.25,6946,15,6636,293,1.29298,0.46958295589819316
2222,555.5,6774,15,6463,295,1.27062,0.458480791114787
2223,555.75,5933,21,5497,413,1.16129,0.4111138771245535
2224,556.0,5499,5,5386,107,1.1048700000000002,0.36402501742016274
2225,556.25,6011,32,5352,625,1.17143,0.42922701780055617
2226,556.5,5879,26,5356,496,1.15427,0.41271699607705703
2227,556.75,5399,15,5091,291,1.0918700000000003,0.3689035367612291
2228,557.0,5635,24,5136,473,1.12255,0.39543915377868283
2229,557.25,6008,59,4825,1122,1.17104,0.45966814507648096
2230,557.5,6428,58,5258,1110,1.22564,0.48621377870784244
2231,557.75,6203,33,5541,628,1.19639,0.44189320968716456
2232,558.0,6322,49,5327,945,1.21186,0.4691348146059511
